ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Cocina realce hera plus 6h blanco - horno 94lts;1235000;1;0;;;;;COREAHEPL26783-W;;REALCE;7899639799491;;;64,00;64,00;64,00;95,904000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26783.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:74  CM&Peso:0  GR;;;
;Cocina realce ares plus 4h blanco-encend autom-horno 50l-alt 80cm,an 49cm;739000;1;0;;;;;COREAARPL26785-W;;REALCE;7899639799477;;;50,00;50,00;50,00;58,425000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26785.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50  CM&Alto:82  CM&Largo:57  CM&Peso:0  GR;;;
;Cocina realce iris glass 4h black titanium;1934000;1;0;;;;;COREAIRGL26764-TI;;REALCE;;;;50,00;50,00;50,00;57,400000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26764.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50  CM&Alto:82  CM&Largo:56  CM&Peso:0  GR;;;
;Cocina realce iris glass 5h negro/negro;1620000;1;0;;;;;COREAIRGL26767-BK;;REALCE;7899639799651;;;64,00;64,00;64,00;97,200000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26767.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:75  CM&Peso:0  GR;;;
;Cocina realce iris glass 4h blanco-quemadores negro-horno 50l;1275000;1;0;;;;;COREAIRGL26772-W;;REALCE;7899639799606;;;50,00;50,00;50,00;57,400000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26772.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50  CM&Alto:82  CM&Largo:56  CM&Peso:0  GR;;;
;Cocina realce iris glass 4h inox/silver;1600000;1;0;;;;;COREAIRGL26771-SL;;REALCE;;;;56,00;56,00;56,00;57,400000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26771.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:56  CM&Alto:82  CM&Largo:50  CM&Peso:0  GR;;;
;Cocina realce iris plus 4h blanco-horno 50l-encend autom;992000;1;0;;;;;COREAIRPL26779-W;;REALCE;7899639799538;;;50,00;50,00;50,00;58,100000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26779.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50  CM&Alto:83  CM&Largo:56  CM&Peso:0  GR;;;
;Cocina realce iris glass 5h silver/inox;1974000;1;0;;;;;COREAIRGL26768-SL;;REALCE;7899639799644;;;64,00;64,00;64,00;85,280000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26768.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:82  CM&Largo:65  CM&Peso:0  GR;;;
;Cocina realce iris glass 4h negro-quemadores blancos-horno 50l;1367000;1;0;;;;;COREAIRGL26766-BK;;REALCE;7899639799668;;;50,00;50,00;50,00;57,400000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26766.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50  CM&Alto:82  CM&Largo:56  CM&Peso:0  GR;;;
;Cocina realce iris plus 4h negro-horno 50l-encend autom;992000;1;0;;;;;COREAIRPL26777-BK;;REALCE;7899639799552;;;50,00;50,00;50,00;57,400000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26777.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50  CM&Alto:82  CM&Largo:56  CM&Peso:0  GR;;;
;Cocina realce iris glass 5h t/c grill inox/silver 220v;2430000;1;0;;;;;COREAIRGL26763-S;;REALCE;7899639799699;;;64,00;64,00;64,00;97,200000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26763.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:75  CM&Peso:0  GR;;;
;Cocina realce iris glass 5h r01;1721000;1;0;;;;;COREAIRGL26765-R01;;REALCE;7899639799675;;;64,00;64,00;64,00;97,200000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26765.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:75  CM&Peso:0  GR;;;
;Cocina realce zeus glass 5h blanco/negro;1427000;1;0;;;;;COREAZEGL26781-WBK;;REALCE;;;;64,00;64,00;64,00;95,904000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26781.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:74  CM&Peso:0  GR;;;
;Cortabarba philips bt3216/14 cuchillas inox 60m/1h 20 pos 1 acc 240v;415000;1;0;;;;;EDPCPBT321614;;PHILIPS;8710103844136;;;14,00;14,00;14,00;0,548800;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCPBT321614.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:14  CM&Alto:22.4  CM&Largo:7  CM&Peso:333  GR;;;
;Cocina realce iris plus 5h t/c grill negro 220v;1367000;1;0;;;;;COREAIRPL26774-BK;;REALCE;7899639799583;;;74,00;74,00;74,00;97,402500;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/COREAIRPL26774-BK.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:74  CM&Alto:81  CM&Largo:65  CM&Peso:0  GR;;;
;Cocina realce iris plus 5h t/c grill inox/silver 220v;1903000;1;0;;;;;COREAIRPL26773-SL;;REALCE;7899639799590;;;64,00;64,00;64,00;97,200000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26773.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:75  CM&Peso:0  GR;;;
;Cocina realce iris plus 5h inox blanco;1367000;1;0;;;;;COREAIRPL26776-W;;REALCE;7899639799569;;;64,00;64,00;64,00;97,200000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/COREAIRPL26776-W.png;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:75  CM&Peso:0  GR;;;
;Cocina realce zeus glass 5h inox silver;1529000;1;0;;;;;COREAZEGL26782-SL;;REALCE;;;;64,00;64,00;64,00;95,904000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26782.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:81  CM&Largo:74  CM&Peso:0  GR;;;
;Cocina realce iris plus 4h silver/inox-horno 50l-encend autom;1154000;1;0;;;;;COREAIRPL26778-SL;;REALCE;7899639799545;;;56,00;56,00;56,00;56,252000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26778.jpg;;;Marca:REALCE&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:56  CM&Alto:82  CM&Largo:49  CM&Peso:0  GR;;;
;Depiladora philips bre225/00 satinelle piernas 2vl con cable 220v;237000;1;0;;;;;EDPCBRE22500-RT;;PHILIPS;8710103904465;;;5,70;5,70;5,70;0,237619;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBRE22500-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:5.7  CM&Alto:14.5  CM&Largo:11.5  CM&Peso:216  GR;;;
;Cortapelo philips hc3505/15 series 3000 13 pos inox uso con cable 240v;207000;1;0;;;;;EDPCHC350515;;PHILIPS;8710103855415;;;7,00;7,00;7,00;0,551250;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCHC350515.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:7  CM&Alto:22.5  CM&Largo:14  CM&Peso:351  GR;;;
;Depiladora philips bre255/00 opti-light 3 acc piernas 2vl cable 220v;470000;1;0;;;;;EDPCBRE25500-RT;;PHILIPS;8710103883975;;;6,00;6,00;6,00;0,513000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBRE25500-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:6  CM&Alto:19  CM&Largo:18  CM&Peso:305  GR;;;
;Horno elect realce eros blanco 44l-1400w-50 a 300 grados;789000;1;0;;;;;HOREAER26756-W;;REALCE;7899639799750;;;56,50;56,50;56,50;32,084938;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26756.jpg;;;Marca:REALCE&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:56.5  CM&Alto:38.5  CM&Largo:59  CM&Peso:0  GR;;;
;Heladera mabe rmc215 blanca frio/humedo 2 puertas 200l;1964000;1;0;;;;;HEMRMC215PURB0;;MABE;757638362948;;;59,00;59,00;59,00;124,903000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEMRMC215PURB0.jpg;;;Marca:MABE&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:59  CM&Alto:146  CM&Largo:58  CM&Peso:39  GR;;;
;Hervidora electrica philips hd9350/90 inox 1.7l 1850w 220v;349000;1;0;;;;;EDPJHD935090-RT;;PHILIPS;8710103828686;;;20,00;20,00;20,00;2,700000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPJHD935090-RT.jpg;;;Marca:PHILIPS&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:20  CM&Alto:24  CM&Largo:22.5  CM&Peso:1  GR;;;
;Depiladora philips bre285/00 opti-light 7 acc piernas 2vl cable 220v;759000;1;0;;;;;EDPCBRE28500-RT;;PHILIPS;;;;18,00;18,00;18,00;0,524475;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBRE28500-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:18  CM&Alto:18.5  CM&Largo:6.3  CM&Peso:361  GR;;;
;Horno elect realce eros negro/rojo 44l 220v;789000;1;0;;;;;HOREAER26759BK-R;;REALCE;7899639799736;;;56,00;56,00;56,00;32,070500;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26759.jpg;;;Marca:REALCE&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:56  CM&Alto:38.5  CM&Largo:59.5  CM&Peso:0  GR;;;
;Horno elect realce eros negro 44l-1400w-50 a 300 grado;789000;1;0;;;;;HOREAER26758-BK;;REALCE;7899639799743;;;56,00;56,00;56,00;32,070500;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDREAC26758.jpg;;;Marca:REALCE&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:56  CM&Alto:38.5  CM&Largo:59.5  CM&Peso:0  GR;;;
;Hervidora b+d  mod. ke22591-cl 1.7l 2400w;247000;1;0;;;;;EDBDKE22591CL;;BLACK & DECKER;050875824638;;;1,00;1,00;1,00;0,000250;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBDKE22591CL.jpg;;;Marca:BLACK & DECKER&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:GR;;;
;Heladera mabe hme350bl frio/humedo 350l 2 puertas blanca;2582000;1;0;;;;;HEMHME350BL;;MABE;7797102523997;;;73,00;73,00;73,00;176,769500;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEMHME350BL.jpg;;;Marca:MABE&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:73  CM&Alto:167  CM&Largo:58  CM&Peso:49200  GR;;;
;Jarra electrica aiwa aw-jd5700r 1.5l inox roja 220/240v 50/60hz;283000;1;0;;;;;EDAWJAW-JD5700-R-RT;;AIWA;7453041022150;;;27,50;27,50;27,50;5,070313;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDAWJAW-JD5700-R-RT.jpg;;;Marca:AIWA&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:27.5  CM&Alto:29.5  CM&Largo:25  CM&Peso:1  GR;;;
;Licuadora philips hr2100/00 jar acril refor 1/5l 2vel+tur problend4 400w220v;369000;1;0;;;;;EDPHLHR210000-RT;;PHILIPS;8710103594918;;;33,50;33,50;33,50;3,618000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPHLHR210000-RT.jpg;;;Marca:PHILIPS&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:33.5  CM&Alto:24  CM&Largo:18  CM&Peso:1884  GR;;;
;Licuadora b+d pulverix inox bl1840ms-cl jarra de vidrio 1.5 lts 3 velocidades 70;506000;1;0;;;;;EDBDLBL1840MS-CL-RT;;BLACK & DECKER;050875825130;;;23,80;23,80;23,80;5,935125;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBDLBL1840MS-CL-RT.jpg;;;Marca:BLACK & DECKER&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:23.8  CM&Alto:35  CM&Largo:28.5  CM&Peso:1  GR;;;
;Licuadora b+d pulverix inox bl1140ms-cl jarra de vidrio 1.5 lts 12 velocidades 7;389000;1;0;;;;;EDBDLBL1140MS-CL-RT;;BLACK & DECKER;050875825093;;;24,00;24,00;24,00;6,090000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBDLBL1140MS-CL-RT.jpg;;;Marca:BLACK & DECKER&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:24  CM&Alto:35  CM&Largo:29  CM&Peso:1  GR;;;
;Licuadora b+d xl blast roja bl4000r-ar jarra de acrilico 2 lts 600w forro de enfriamiento;691000;1;0;;;;;EDBDLBL4000RAR;;BLACK & DECKER;50875815773;;;20,50;20,50;20,50;6,096188;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBDLBL4000RAR.jpg;;;Marca:BLACK & DECKER&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:20.5  CM&Alto:39  CM&Largo:30.5  CM&Peso:1  GR;;;
;Jarra electrica aiwa aw-jd5801 de vidrio 1.7l;182000;1;0;;;;;EDAWJD5801;;AIWA;7453041022143;;;27,50;27,50;27,50;5,070313;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDAWJD5801.jpg;;;Marca:AIWA&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:27.5  CM&Alto:29.5  CM&Largo:25  CM&Peso:1290  GR;;;
;Licuadora b+d durapro turquesa blbd210gt-cl jarra de vidrio 1.25 lts 10 velocida;318000;1;0;;;;;EDBLBD210GTCL-RT;;BLACK & DECKER;050875824737;;;21,00;21,00;21,00;4,462500;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBLBD210GTCL-RT.jpg;;;Marca:BLACK & DECKER&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:21  CM&Alto:34  CM&Largo:25  CM&Peso:3600  GR;;;
;Licuadora philips hr2105/00 jar vidrio 1/5l 2vel+tur problend4 400w220v;433000;1;0;;;;;EDPHLHR210500-RT;;PHILIPS;8710103612476;;;21,80;21,80;21,80;5,127088;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPHLHR210500-RT.jpg;;;Marca:PHILIPS&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:21.8  CM&Alto:26.5  CM&Largo:35.5  CM&Peso:1  GR;;;
;Licuadora philips hr3652/00 jar vidrio probl 6 3d inox 1400w220v;1468000;1;0;;;;;EDPHLHR365200-RT;;PHILIPS;8710103825944;;;21,00;21,00;21,00;6,998250;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPHLHR365200-RT.jpg;;;Marca:PHILIPS&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:21  CM&Alto:43  CM&Largo:31  CM&Peso:5413  GR;;;
;Licuadora philips walita ri2110/90 2v problend 4 550w220v;263000;1;0;;;;;EDPLRI211090;;PHILIPS;8710103911692;;;17,00;17,00;17,00;3,012188;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPLRI211090.jpg;;;Marca:PHILIPS&Producto:LICUADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:17  CM&Alto:31.5  CM&Largo:22.5  CM&Peso:1  GR;;;
;Monitor plano flat aiwa 27 aw-fhdm4 - marco delgado - resoluc 1920x1080;1660000;1;0;;;;;MOAW27FHDM4-RT;;AIWA;7453041023898;;;12,50;12,50;12,50;9,984375;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/MOAW27FHDM4-RT.jpg;;;Marca:AIWA&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:12.5  CM&Alto:45  CM&Largo:71  CM&Peso:5  GR;;;
;Microondas aiwa aw-mm28s50 inox digital 28ltl c/ gril 900w (ch);1113000;1;0;;;;;ELAWMM28S50;;AIWA;7453041022471;;;46,00;46,00;46,00;23,474375;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWMM28S50.jpg;;;Marca:AIWA&Producto:MICROONDAS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:46  CM&Alto:35.5  CM&Largo:57.5  CM&Peso:1  GR;;;
;Microondas aiwa aw-mm23s50 inox digital 23lts c/ grill 800w (ch);870000;1;0;;;;;ELAWMM23S50;;AIWA;7453041022457;;;43,00;43,00;43,00;18,866250;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWMM23S50.jpg;;;Marca:AIWA&Producto:MICROONDAS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:43  CM&Alto:32.5  CM&Largo:54  CM&Peso:1  GR;;;
;Monitor plano flat aiwa 24 aw-fhdm4 - marco delgado - resoluc 1920x1080;1336000;1;0;;;;;MOAW24FHDM4-RT;;AIWA;7453041023881;;;10,50;10,50;10,50;6,772500;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/MOAW24FHDM4-RT.jpg;;;Marca:AIWA&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:10.5  CM&Alto:43  CM&Largo:60  CM&Peso:3.75  GR;;;
;Multigroom philips mg5730/15 dual cut 11 acc lavable 80m/16h 100-240v;516000;1;0;;;;;EDPCPMG573015;;PHILIPS;8710103794806;;;7,00;7,00;7,00;0,748125;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCPMG573015.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:7  CM&Alto:22.5  CM&Largo:19  CM&Peso:452  GR;;;
;Olla electrica b+d rc5225-cl antiadherente fun calienta 5 lts 220v;369000;1;0;;;;;EDBORC5225CL-RT;;BLACK & DECKER;050875816213;;;33,50;33,50;33,50;7,154344;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBORC5225CL-RT.jpg;;;Marca:BLACK & DECKER&Producto:OLLAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:33.5  CM&Alto:25.5  CM&Largo:33.5  CM&Peso:3000  GR;;;
;Ondulador philips bhb862/00 cilindro 16mm ceramica 200?c 220v;288000;1;0;;;;;EDPCBHB86200-RT;;PHILIPS;8710103819462;;;36,80;36,80;36,80;0,531300;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBHB86200-RT.jpg;;;Marca:PHILIPS&Producto:ONDULADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:36.8  CM&Alto:10.5  CM&Largo:5.5  CM&Peso:457  GR;;;
;Multigroom philips mg3711/15 dual cut 6 acc lavable 60m/16h 220v;359000;1;0;;;;;EDPCMG371115;;PHILIPS;8710103842699;;;22,30;22,30;22,30;0,769000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCMG371115-RT.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:22.3  CM&Alto:14.2  CM&Largo:6.8  CM&Peso:769  GR;;;
;Parlante activo aiwa aw-f360-bk bt 50w rms negro;800000;1;0;;;;;ELAWF360BK-RT;;AIWA;;;;22,00;22,00;22,00;4,356000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWF360BK-RT.jpg;;;Marca:AIWA&Producto:PARLANTES ACT. BATERIA&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:22  CM&Alto:36  CM&Largo:22  CM&Peso:0  GR;;;
;Parlante activo aiwa aw-pok300d mmedia bt 3000w pmpo dj c/ micr (ch);3493000;1;0;;;;;ELAWPOK300D;;AIWA;7453041022686;;;49,00;49,00;49,00;64,098125;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWPOK300D.jpg;;;Marca:AIWA&Producto:PARLANTES ACT. ELECTRICOS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:49  CM&Alto:45.5  CM&Largo:115  CM&Peso:2751  GR;;;
;Parlante actv. aiwa aw-pok6ld mmedia 600w pmpo c/ micr bt/tws/fm;1478000;1;0;;;;;ELAWPOK6LD;;AIWA;7453041024543;;;50,00;50,00;50,00;31,250000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWPOK6LD.jpg;;;Marca:AIWA&Producto:PARLANTES ACT. BATERIA&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:50  CM&Alto:50  CM&Largo:50  CM&Peso:50  GR;;;
;Parlante actv. aiwa aw-pok100d mmedia 2000w pmpo c/ micr bt/tws/fm;2075000;1;0;;;;;ELAWPOK100D;;AIWA;7453041022679;;;50,00;50,00;50,00;31,250000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWPOK100D.jpg;;;Marca:AIWA&Producto:PARLANTES ACT. ELECTRICOS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:50  CM&Alto:50  CM&Largo:50  CM&Peso:50  GR;;;
;Parlante aiwa activo aw-kf3-bk bt/wpf/tws negro;227000;1;0;;;;;ELAAW-FK3-BK;;AIWA;7453041024611;;;6,00;6,00;6,00;0,268000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAAW-FK3-BK.jpg;;;Marca:AIWA&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:6  CM&Alto:10.5  CM&Largo:12  CM&Peso:268  GR;;;
;Parlante actv. aiwa aw-pok100 mmedia 700w pmpo c/ micr bt/fm/usb (ch);1589000;1;0;;;;;ELAWPOK100BK-RT;;AIWA;7453041022020;;;36,00;36,00;36,00;30,969000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWPOK100BK-RT.jpg;;;Marca:AIWA&Producto:PARLANTES ACT. ELECTRICOS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:36  CM&Alto:93  CM&Largo:37  CM&Peso:0  GR;;;
;Parlante aiwa aw-s400bt w/proof bt/tws/fm/usb;607000;1;0;;;;;EDAWS400BT;;AIWA;7453041022440;;;15,50;15,50;15,50;2,397850;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDAWS400BT.jpg;;;Marca:AIWA&Producto:PARLANTES ACT. BATERIA&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:15.5  CM&Alto:17  CM&Largo:36.4  CM&Peso:2280  GR;;;
